,DateTime,Tmax(C),Tmin(C),RHmean(%),Rain(mm),Usage(kWh)
3825,2018-09-04 21:00:00,9.3,8.2,0.75,0.6,3.6100000000000003
3826,2018-09-04 22:00:00,10.3,9.2,0.71,0.0,0.6
3827,2018-09-04 23:00:00,10.5,9.6,0.75,0.0,0.47
3828,2018-09-05 00:00:00,11.3,9.4,0.7,0.2,0.06
3829,2018-09-05 01:00:00,11.1,9.2,0.74,0.2,0.05
3830,2018-09-05 02:00:00,10.5,8.7,0.77,0.8,0.4
3831,2018-09-05 03:00:00,10.1,9.0,0.76,0.2,0.06
3832,2018-09-05 04:00:00,10.3,9.0,0.73,0.2,0.05
3833,2018-09-05 05:00:00,10.0,9.2,0.74,0.0,0.09
3834,2018-09-05 06:00:00,9.4,9.0,0.76,0.0,0.4
3835,2018-09-05 07:00:00,9.5,8.6,0.77,0.0,0.30000000000000004
3836,2018-09-05 08:00:00,9.5,8.7,0.76,0.0,2.27
3837,2018-09-05 09:00:00,9.5,8.9,0.75,0.2,0.43
3838,2018-09-05 10:00:00,9.1,8.7,0.77,0.4,0.45
3839,2018-09-05 11:00:00,9.1,8.7,0.78,0.0,0.12000000000000001
3840,2018-09-05 12:00:00,8.8,8.4,0.84,1.2,0.41
3841,2018-09-05 13:00:00,8.9,8.4,0.85,0.8,0.02
3842,2018-09-05 14:00:00,9.0,8.6,0.85,0.6,0.39999999999999997
3843,2018-09-05 15:00:00,9.0,8.4,0.85,0.4,0.05
3844,2018-09-05 16:00:00,9.0,8.6,0.82,0.2,0.04
3845,2018-09-05 17:00:00,9.2,8.7,0.8,0.2,0.03
3846,2018-09-05 18:00:00,9.2,8.7,0.8,0.0,0.39
3847,2018-09-05 19:00:00,9.2,8.2,0.81,0.4,0.04
3848,2018-09-05 20:00:00,9.5,8.7,0.76,0.2,4.63
3849,2018-09-05 21:00:00,9.6,8.8,0.75,0.2,4.63
3850,2018-09-05 22:00:00,10.0,9.1,0.74,0.0,2.87
3851,2018-09-05 23:00:00,10.3,9.4,0.68,0.0,0.05
3852,2018-09-06 00:00:00,10.4,10.0,0.66,0.0,0.51
3853,2018-09-06 01:00:00,10.8,10.3,0.65,0.0,0.06
3854,2018-09-06 02:00:00,10.9,10.3,0.65,0.0,0.36000000000000004
3855,2018-09-06 03:00:00,10.5,10.2,0.65,0.0,0.05
3856,2018-09-06 04:00:00,10.2,9.9,0.64,0.0,0.05
3857,2018-09-06 05:00:00,10.0,9.6,0.66,0.0,0.06
3858,2018-09-06 06:00:00,9.7,9.4,0.66,0.0,0.42000000000000004
3859,2018-09-06 07:00:00,9.5,9.2,0.67,0.0,0.52
3860,2018-09-06 08:00:00,9.4,9.2,0.67,0.0,1.58
3861,2018-09-06 09:00:00,9.5,9.2,0.66,0.0,0.5800000000000001
3862,2018-09-06 10:00:00,9.5,9.3,0.68,0.0,0.16
3863,2018-09-06 11:00:00,9.5,9.1,0.69,0.0,0.5
3864,2018-09-06 12:00:00,9.3,9.1,0.69,0.0,0.57
3865,2018-09-06 13:00:00,9.3,9.1,0.67,0.0,2.46
3866,2018-09-06 14:00:00,9.3,9.0,0.67,0.0,1.27
3867,2018-09-06 15:00:00,9.3,9.0,0.67,0.0,2.69
3868,2018-09-06 16:00:00,9.2,8.9,0.65,0.0,4.199999999999999
3869,2018-09-06 17:00:00,9.0,8.6,0.67,0.0,4.09
3870,2018-09-06 18:00:00,9.0,8.6,0.65,0.0,0.72
3871,2018-09-06 19:00:00,8.9,8.4,0.69,0.0,3.3
3872,2018-09-06 20:00:00,8.9,8.4,0.7,0.0,5.08
3873,2018-09-06 21:00:00,9.0,8.7,0.73,0.0,2.8899999999999997
3874,2018-09-06 22:00:00,9.8,8.7,0.73,0.0,2.58
3875,2018-09-06 23:00:00,9.8,8.7,0.73,0.0,1.38
3876,2018-09-07 00:00:00,10.0,9.0,0.7,0.0,0.45999999999999996
3877,2018-09-07 01:00:00,9.9,8.7,0.73,0.0,0.06
3878,2018-09-07 02:00:00,9.8,8.2,0.76,0.0,0.38
3879,2018-09-07 03:00:00,9.7,8.2,0.77,0.0,0.06
3880,2018-09-07 04:00:00,8.7,8.2,0.78,0.2,0.06
3881,2018-09-07 05:00:00,8.7,7.8,0.83,0.0,0.38
3882,2018-09-07 06:00:00,8.8,8.2,0.8,0.0,0.1
3883,2018-09-07 07:00:00,8.7,8.2,0.8,0.0,0.11
3884,2018-09-07 08:00:00,9.0,8.4,0.77,0.0,0.44
3885,2018-09-07 09:00:00,9.0,8.2,0.79,0.0,1.49
3886,2018-09-07 10:00:00,8.7,8.1,0.8,0.0,0.19
3887,2018-09-07 11:00:00,9.2,8.4,0.78,0.0,0.52
3888,2018-09-07 12:00:00,9.2,8.8,0.71,0.0,0.46
3889,2018-09-07 13:00:00,9.2,8.9,0.73,0.0,3.11
3890,2018-09-07 14:00:00,9.2,8.7,0.74,0.0,2.13
3891,2018-09-07 15:00:00,9.3,9.0,0.69,0.0,0.19
3892,2018-09-07 16:00:00,9.3,9.0,0.68,0.0,0.86
3893,2018-09-07 17:00:00,9.2,8.7,0.69,0.0,3.58
3894,2018-09-07 18:00:00,9.2,8.9,0.68,0.0,4.91
3895,2018-09-07 19:00:00,9.2,9.0,0.69,0.0,2.77
3896,2018-09-07 20:00:00,9.4,8.9,0.72,0.0,2.03
3897,2018-09-07 21:00:00,9.9,9.2,0.69,0.0,0.29000000000000004
3898,2018-09-07 22:00:00,9.7,9.0,0.75,0.0,0.54
3899,2018-09-07 23:00:00,11.3,9.7,0.71,0.0,0.1
3900,2018-09-08 00:00:00,11.4,9.9,0.67,0.0,0.42000000000000004
3901,2018-09-08 01:00:00,11.8,10.5,0.65,0.0,0.05
3902,2018-09-08 02:00:00,11.6,10.0,0.65,0.0,0.05
3903,2018-09-08 03:00:00,10.8,9.7,0.65,0.0,0.06
3904,2018-09-08 04:00:00,10.6,9.9,0.58,0.0,0.42000000000000004
3905,2018-09-08 05:00:00,10.0,9.3,0.62,0.0,0.04
3906,2018-09-08 06:00:00,9.4,8.9,0.63,0.0,0.19
3907,2018-09-08 07:00:00,9.0,8.7,0.64,0.0,0.16
3908,2018-09-08 08:00:00,8.9,8.6,0.65,0.0,0.42000000000000004
3909,2018-09-08 09:00:00,8.9,8.5,0.67,0.0,0.03
3910,2018-09-08 10:00:00,8.8,8.4,0.64,0.0,0.04
3911,2018-09-08 11:00:00,8.7,8.5,0.63,0.0,0.19
3912,2018-09-08 12:00:00,8.9,8.5,0.65,0.0,0.22999999999999998
3913,2018-09-08 13:00:00,8.8,8.4,0.63,0.0,0.03
3914,2018-09-08 14:00:00,8.6,8.4,0.64,0.0,0.04
3915,2018-09-08 15:00:00,8.6,8.2,0.65,0.0,2.3
3916,2018-09-08 16:00:00,8.4,8.1,0.64,0.0,1.1
3917,2018-09-08 17:00:00,8.2,7.9,0.64,0.0,0.09999999999999999
3918,2018-09-08 18:00:00,8.1,7.9,0.65,0.0,2.59
3919,2018-09-08 19:00:00,8.1,7.6,0.66,0.0,0.39999999999999997
3920,2018-09-08 20:00:00,7.9,7.6,0.66,0.0,0.1
3921,2018-09-08 21:00:00,8.0,7.8,0.65,0.0,0.09
3922,2018-09-08 22:00:00,8.2,7.9,0.66,0.0,1.28
3923,2018-09-08 23:00:00,8.4,7.9,0.65,0.0,0.26
3924,2018-09-09 00:00:00,8.7,8.3,0.65,0.0,0.52
3925,2018-09-09 01:00:00,8.9,8.5,0.64,0.0,0.21000000000000002
3926,2018-09-09 02:00:00,9.2,8.4,0.63,0.0,0.05
3927,2018-09-09 03:00:00,9.7,8.6,0.64,0.0,0.05
3928,2018-09-09 04:00:00,10.0,8.6,0.63,0.0,0.1
3929,2018-09-09 05:00:00,9.4,7.9,0.67,0.0,0.43
3930,2018-09-09 06:00:00,8.0,7.5,0.7,0.0,0.11
3931,2018-09-09 07:00:00,7.6,7.1,0.72,0.0,0.06
3932,2018-09-09 08:00:00,7.5,7.0,0.73,0.0,0.05
3933,2018-09-09 09:00:00,7.5,7.3,0.73,0.0,0.5700000000000001
3934,2018-09-09 10:00:00,7.5,7.3,0.74,0.0,0.04
3935,2018-09-09 11:00:00,7.5,7.3,0.76,0.0,0.4
3936,2018-09-09 12:00:00,7.4,7.1,0.79,0.0,0.15
3937,2018-09-09 13:00:00,7.5,7.2,0.79,0.0,2.9699999999999998
3938,2018-09-09 14:00:00,7.5,7.1,0.81,0.0,2.5700000000000003
3939,2018-09-09 15:00:00,7.2,7.0,0.81,0.0,4.53
3940,2018-09-09 16:00:00,7.2,7.0,0.81,0.0,1.54
3941,2018-09-09 17:00:00,7.3,7.1,0.81,0.0,3.48
3942,2018-09-09 18:00:00,7.4,7.0,0.81,0.0,4.45
3943,2018-09-09 19:00:00,7.1,6.7,0.82,0.0,4.16
3944,2018-09-09 20:00:00,8.2,7.0,0.8,0.0,3.7399999999999998
3945,2018-09-09 21:00:00,9.8,8.2,0.75,0.0,1.4100000000000001
3946,2018-09-09 22:00:00,10.2,9.2,0.7,0.0,1.2200000000000002
3947,2018-09-09 23:00:00,9.9,9.2,0.67,0.0,0.08
3948,2018-09-10 00:00:00,10.1,9.5,0.65,0.0,0.29000000000000004
3949,2018-09-10 01:00:00,10.2,9.7,0.62,0.0,0.18
3950,2018-09-10 02:00:00,10.0,9.3,0.62,0.0,0.04
3951,2018-09-10 03:00:00,10.5,9.4,0.63,0.0,0.05
3952,2018-09-10 04:00:00,10.0,9.2,0.64,0.0,0.45999999999999996
3953,2018-09-10 05:00:00,9.8,8.3,0.67,0.0,0.1
3954,2018-09-10 06:00:00,8.6,8.2,0.7,0.0,0.08
3955,2018-09-10 07:00:00,8.4,8.1,0.71,0.0,0.56
3956,2018-09-10 08:00:00,8.6,8.1,0.72,0.0,0.22
3957,2018-09-10 09:00:00,8.6,8.2,0.72,0.0,0.02
3958,2018-09-10 10:00:00,8.7,8.4,0.74,0.0,0.05
3959,2018-09-10 11:00:00,8.9,8.6,0.75,0.0,0.03
3960,2018-09-10 12:00:00,8.9,8.6,0.76,0.0,0.43
3961,2018-09-10 13:00:00,8.7,8.5,0.75,0.0,0.04
3962,2018-09-10 14:00:00,8.7,8.5,0.74,0.0,0.03
3963,2018-09-10 15:00:00,8.7,8.5,0.74,0.0,0.05
3964,2018-09-10 16:00:00,8.9,8.5,0.75,0.0,0.04
3965,2018-09-10 17:00:00,8.9,8.7,0.76,0.0,0.43
3966,2018-09-10 18:00:00,9.0,8.7,0.76,0.0,0.4
3967,2018-09-10 19:00:00,9.0,8.9,0.77,0.0,4.96
3968,2018-09-10 20:00:00,9.4,9.0,0.76,0.0,2.86
3969,2018-09-10 21:00:00,9.5,9.2,0.76,0.0,0.87
3970,2018-09-10 22:00:00,10.1,9.5,0.75,0.0,0.62
3971,2018-09-10 23:00:00,10.6,9.9,0.72,0.0,0.44
3972,2018-09-11 00:00:00,11.1,10.0,0.73,0.0,0.07
3973,2018-09-11 01:00:00,12.1,10.8,0.73,0.0,0.05
3974,2018-09-11 02:00:00,12.1,11.3,0.72,0.0,0.38
3975,2018-09-11 03:00:00,11.8,10.8,0.73,0.0,0.06
3976,2018-09-11 04:00:00,11.9,11.6,0.69,0.0,0.06
3977,2018-09-11 05:00:00,11.8,10.3,0.72,0.0,0.04
3978,2018-09-11 06:00:00,10.3,10.0,0.74,0.0,0.42
3979,2018-09-11 07:00:00,10.1,9.8,0.74,0.0,0.15000000000000002
3980,2018-09-11 08:00:00,9.9,9.7,0.75,0.0,0.02
3981,2018-09-11 09:00:00,9.8,9.1,0.76,0.0,0.04
3982,2018-09-11 10:00:00,9.2,9.0,0.77,0.0,0.37
3983,2018-09-11 11:00:00,9.1,8.6,0.8,0.0,0.03
3984,2018-09-11 12:00:00,8.6,7.3,0.83,0.0,0.13
3985,2018-09-11 13:00:00,8.0,7.1,0.85,0.0,0.08
3986,2018-09-11 14:00:00,7.3,7.0,0.88,0.0,0.39
3987,2018-09-11 15:00:00,7.1,6.7,0.89,0.0,0.05
3988,2018-09-11 16:00:00,7.0,6.7,0.89,0.0,0.03
3989,2018-09-11 17:00:00,6.8,6.5,0.89,0.0,0.04
3990,2018-09-11 18:00:00,6.7,6.4,0.89,0.0,0.05
3991,2018-09-11 19:00:00,7.1,6.7,0.88,0.0,0.49
3992,2018-09-11 20:00:00,8.7,7.1,0.86,0.0,0.04
3993,2018-09-11 21:00:00,9.8,8.7,0.82,0.0,1.77
3994,2018-09-11 22:00:00,11.9,9.8,0.77,0.0,2.74
3995,2018-09-11 23:00:00,13.0,11.9,0.74,0.0,2.03
3996,2018-09-12 00:00:00,14.3,12.9,0.72,0.0,0.06
3997,2018-09-12 01:00:00,15.3,13.0,0.7,0.0,0.48
3998,2018-09-12 02:00:00,15.3,14.5,0.67,0.0,0.05
3999,2018-09-12 03:00:00,14.7,13.9,0.69,0.0,0.05
4000,2018-09-12 04:00:00,14.1,12.9,0.71,0.0,0.42000000000000004
4001,2018-09-12 05:00:00,13.0,11.9,0.76,0.0,0.06
4002,2018-09-12 06:00:00,12.0,11.6,0.77,0.0,0.05
4003,2018-09-12 07:00:00,11.8,11.6,0.76,0.0,0.43999999999999995
4004,2018-09-12 08:00:00,11.7,11.5,0.76,0.0,2.48
4005,2018-09-12 09:00:00,11.8,11.6,0.75,0.0,0.3
4006,2018-09-12 10:00:00,11.8,11.6,0.76,0.0,0.58
4007,2018-09-12 11:00:00,11.8,11.6,0.76,0.0,0.17
4008,2018-09-12 12:00:00,11.7,11.5,0.77,0.0,0.52
4009,2018-09-12 13:00:00,11.6,11.3,0.79,0.0,0.16999999999999998
4010,2018-09-12 14:00:00,11.4,11.2,0.8,0.0,0.15000000000000002
4011,2018-09-12 15:00:00,11.3,11.1,0.81,0.0,0.52
4012,2018-09-12 16:00:00,11.2,11.0,0.82,0.0,0.16
4013,2018-09-12 17:00:00,11.1,10.8,0.84,0.0,0.15000000000000002
4014,2018-09-12 18:00:00,11.1,10.9,0.83,0.0,4.0
4015,2018-09-12 19:00:00,11.3,11.0,0.81,0.0,2.9699999999999998
4016,2018-09-12 20:00:00,11.4,11.1,0.79,0.0,2.91
4017,2018-09-12 21:00:00,11.6,11.3,0.77,0.0,1.96
4018,2018-09-12 22:00:00,11.8,11.4,0.77,0.0,3.42
4019,2018-09-12 23:00:00,12.0,11.7,0.78,0.0,1.19
4020,2018-09-13 00:00:00,12.5,11.9,0.77,0.0,0.43
4021,2018-09-13 01:00:00,12.6,12.3,0.75,0.0,0.08
4022,2018-09-13 02:00:00,12.8,12.4,0.75,0.0,0.37
4023,2018-09-13 03:00:00,13.2,12.5,0.73,0.0,0.07
4024,2018-09-13 04:00:00,13.2,12.5,0.71,0.0,0.06
4025,2018-09-13 05:00:00,12.6,11.9,0.75,0.0,0.37
4026,2018-09-13 06:00:00,12.1,11.8,0.76,0.0,0.06
4027,2018-09-13 07:00:00,11.9,11.6,0.78,0.0,0.06
4028,2018-09-13 08:00:00,11.9,11.6,0.79,0.0,0.05
4029,2018-09-13 09:00:00,11.9,11.7,0.8,0.0,0.42
4030,2018-09-13 10:00:00,11.9,11.6,0.8,0.0,0.04
4031,2018-09-13 11:00:00,11.8,11.5,0.81,0.0,0.03
4032,2018-09-13 12:00:00,11.7,11.4,0.81,0.0,0.05
4033,2018-09-13 13:00:00,11.7,11.4,0.8,0.0,0.06999999999999999
4034,2018-09-13 14:00:00,11.6,11.4,0.81,0.0,1.79
4035,2018-09-13 15:00:00,11.6,11.3,0.82,0.0,1.58
4036,2018-09-13 16:00:00,11.5,11.3,0.82,0.0,0.42000000000000004
4037,2018-09-13 17:00:00,11.6,11.3,0.83,0.0,0.03
4038,2018-09-13 18:00:00,11.6,11.4,0.84,0.0,1.07
4039,2018-09-13 19:00:00,11.6,11.4,0.84,0.0,5.0600000000000005
4040,2018-09-13 20:00:00,12.4,11.5,0.82,0.0,3.34
4041,2018-09-13 21:00:00,13.5,12.3,0.78,0.0,3.4000000000000004
4042,2018-09-13 22:00:00,15.2,13.4,0.72,0.0,3.7800000000000002
4043,2018-09-13 23:00:00,15.9,15.1,0.66,0.0,0.06
4044,2018-09-14 00:00:00,17.2,15.7,0.63,0.0,0.47
4045,2018-09-14 01:00:00,18.3,17.1,0.57,0.0,0.05
4046,2018-09-14 02:00:00,18.5,17.3,0.57,0.0,0.24
4047,2018-09-14 03:00:00,17.5,16.7,0.6,0.0,0.22
4048,2018-09-14 04:00:00,17.1,15.9,0.66,0.0,0.05
4049,2018-09-14 05:00:00,15.9,13.5,0.74,0.0,0.05
4050,2018-09-14 06:00:00,13.6,12.9,0.79,0.0,0.43000000000000005
4051,2018-09-14 07:00:00,13.0,12.7,0.81,0.0,0.37
4052,2018-09-14 08:00:00,12.9,12.6,0.82,0.0,0.55
4053,2018-09-14 09:00:00,12.7,12.4,0.83,0.0,0.41000000000000003
4054,2018-09-14 10:00:00,12.5,11.4,0.83,0.0,0.04
4055,2018-09-14 11:00:00,11.4,9.9,0.86,0.0,0.36
4056,2018-09-14 12:00:00,10.2,9.7,0.88,0.0,0.03
4057,2018-09-14 13:00:00,10.1,9.6,0.9,0.0,0.04
4058,2018-09-14 14:00:00,10.5,9.7,0.9,0.0,0.74
4059,2018-09-14 15:00:00,10.8,10.3,0.89,0.0,0.98
4060,2018-09-14 16:00:00,11.1,10.5,0.88,0.0,2.58
4061,2018-09-14 17:00:00,11.8,11.0,0.88,0.0,3.0599999999999996
4062,2018-09-14 18:00:00,12.0,11.5,0.87,0.0,4.07
4063,2018-09-14 19:00:00,12.5,11.9,0.86,0.0,3.6900000000000004
4064,2018-09-14 20:00:00,12.7,12.4,0.84,0.0,0.9299999999999999
4065,2018-09-14 21:00:00,12.9,12.6,0.83,0.0,2.13
4066,2018-09-14 22:00:00,13.8,12.8,0.81,0.0,0.42000000000000004
4067,2018-09-14 23:00:00,14.6,13.7,0.73,0.0,0.05
4068,2018-09-15 00:00:00,16.4,14.5,0.67,0.0,0.38
4069,2018-09-15 01:00:00,16.7,16.1,0.62,0.0,0.05
4070,2018-09-15 02:00:00,16.7,14.5,0.64,0.0,0.05
4071,2018-09-15 03:00:00,16.1,14.2,0.68,0.0,0.38
4072,2018-09-15 04:00:00,16.3,15.5,0.64,0.0,0.05
4073,2018-09-15 05:00:00,15.6,13.5,0.71,0.0,0.05
4074,2018-09-15 06:00:00,13.7,12.6,0.76,0.0,0.06
4075,2018-09-15 07:00:00,12.7,11.9,0.8,0.0,0.93
4076,2018-09-15 08:00:00,11.9,11.4,0.79,0.0,0.03
4077,2018-09-15 09:00:00,11.6,11.4,0.79,0.0,0.39
4078,2018-09-15 10:00:00,11.6,11.3,0.82,0.0,0.03
4079,2018-09-15 11:00:00,11.5,11.3,0.82,0.0,0.30000000000000004
4080,2018-09-15 12:00:00,11.5,11.3,0.82,0.0,1.8699999999999999
4081,2018-09-15 13:00:00,11.6,11.4,0.81,0.0,1.29
4082,2018-09-15 14:00:00,11.7,11.4,0.8,0.0,1.04
4083,2018-09-15 15:00:00,11.6,11.4,0.81,0.0,0.56
4084,2018-09-15 16:00:00,11.7,11.4,0.82,0.0,1.2300000000000002
4085,2018-09-15 17:00:00,11.7,11.5,0.82,0.0,0.6499999999999999
4086,2018-09-15 18:00:00,11.6,11.4,0.81,0.0,0.47000000000000003
4087,2018-09-15 19:00:00,11.6,11.4,0.82,0.0,0.3
4088,2018-09-15 20:00:00,12.1,11.5,0.82,0.0,0.11
4089,2018-09-15 21:00:00,12.4,12.0,0.82,0.0,0.05
4090,2018-09-15 22:00:00,12.4,12.2,0.83,0.0,0.36
4091,2018-09-15 23:00:00,14.0,12.3,0.81,0.0,0.04
4092,2018-09-16 00:00:00,16.4,13.9,0.7,0.0,0.04
4093,2018-09-16 01:00:00,16.9,15.9,0.63,0.0,0.9
4094,2018-09-16 02:00:00,16.8,14.4,0.64,0.0,0.07
4095,2018-09-16 03:00:00,17.7,14.3,0.62,0.0,0.06
4096,2018-09-16 04:00:00,16.9,14.5,0.62,0.0,0.4
4097,2018-09-16 05:00:00,14.6,13.9,0.6,0.0,0.05
4098,2018-09-16 06:00:00,14.0,13.1,0.65,0.0,0.05
4099,2018-09-16 07:00:00,13.5,13.0,0.68,0.0,0.38
4100,2018-09-16 08:00:00,13.8,13.2,0.62,0.0,0.05
4101,2018-09-16 09:00:00,13.5,13.0,0.67,0.0,0.05
4102,2018-09-16 10:00:00,13.4,12.9,0.65,0.0,0.44
4103,2018-09-16 11:00:00,13.0,12.4,0.72,0.0,0.04
4104,2018-09-16 12:00:00,12.5,12.3,0.77,0.0,0.03
4105,2018-09-16 13:00:00,12.4,12.2,0.77,0.0,1.1600000000000001
4106,2018-09-16 14:00:00,12.7,11.6,0.76,0.2,0.93
4107,2018-09-16 15:00:00,11.7,11.3,0.85,0.4,0.41
4108,2018-09-16 16:00:00,11.4,11.1,0.89,0.4,0.06
4109,2018-09-16 17:00:00,12.1,11.3,0.87,0.0,0.32999999999999996
4110,2018-09-16 18:00:00,12.4,11.9,0.84,0.2,4.01
4111,2018-09-16 19:00:00,13.0,12.3,0.83,0.0,3.7199999999999998
4112,2018-09-16 20:00:00,13.5,12.9,0.82,0.0,2.95
4113,2018-09-16 21:00:00,13.8,13.3,0.81,0.0,2.2199999999999998
4114,2018-09-16 22:00:00,13.9,12.9,0.83,0.4,1.8599999999999999
4115,2018-09-16 23:00:00,14.6,13.3,0.82,0.2,1.24
4116,2018-09-17 00:00:00,16.5,14.2,0.78,0.0,0.36
4117,2018-09-17 01:00:00,16.8,15.4,0.75,0.0,0.39
4118,2018-09-17 02:00:00,16.0,15.2,0.77,0.0,0.05
4119,2018-09-17 03:00:00,15.8,15.3,0.77,0.0,0.06
4120,2018-09-17 04:00:00,15.7,15.1,0.78,0.0,0.47000000000000003
4121,2018-09-17 05:00:00,15.2,14.9,0.8,0.0,0.07
4122,2018-09-17 06:00:00,15.2,14.6,0.8,0.0,0.06
4123,2018-09-17 07:00:00,15.4,14.8,0.78,0.0,0.13
4124,2018-09-17 08:00:00,15.4,14.7,0.76,0.0,0.39
4125,2018-09-17 09:00:00,14.8,13.2,0.85,1.0,0.03
4126,2018-09-17 10:00:00,14.2,13.0,0.87,10.2,0.05
4127,2018-09-17 11:00:00,13.4,13.0,0.91,0.4,0.04
4128,2018-09-17 12:00:00,13.4,13.0,0.9,2.8,0.42000000000000004
4129,2018-09-17 13:00:00,13.2,12.9,0.9,0.2,0.04
4130,2018-09-17 14:00:00,13.0,11.9,0.86,0.0,0.04
4131,2018-09-17 15:00:00,12.0,11.7,0.83,0.0,0.04
4132,2018-09-17 16:00:00,11.9,11.5,0.83,0.0,0.04
4133,2018-09-17 17:00:00,11.6,11.1,0.85,0.0,0.04
4134,2018-09-17 18:00:00,11.3,10.0,0.84,0.0,0.93
4135,2018-09-17 19:00:00,10.1,9.3,0.81,0.0,5.5
4136,2018-09-17 20:00:00,10.6,9.3,0.72,0.0,3.92
4137,2018-09-17 21:00:00,14.2,10.5,0.67,0.0,2.74
4138,2018-09-17 22:00:00,16.5,14.2,0.55,0.0,0.49
4139,2018-09-17 23:00:00,16.2,14.0,0.53,0.0,0.43000000000000005
4140,2018-09-18 00:00:00,14.1,13.0,0.62,0.0,0.38
4141,2018-09-18 01:00:00,13.4,12.6,0.66,0.0,0.07
4142,2018-09-18 02:00:00,12.9,12.5,0.66,0.0,0.07
4143,2018-09-18 03:00:00,12.8,12.2,0.67,0.0,0.4
4144,2018-09-18 04:00:00,12.5,12.1,0.66,0.0,0.05
4145,2018-09-18 05:00:00,12.3,11.1,0.69,0.0,0.06
4146,2018-09-18 06:00:00,11.6,10.5,0.67,0.0,0.07
4147,2018-09-18 07:00:00,10.6,9.0,0.71,0.0,0.4
4148,2018-09-18 08:00:00,9.1,7.9,0.77,0.0,0.04
4149,2018-09-18 09:00:00,8.0,7.0,0.81,0.0,0.04
4150,2018-09-18 10:00:00,7.8,6.9,0.83,0.0,0.2
4151,2018-09-18 11:00:00,7.3,6.5,0.84,0.0,0.23
4152,2018-09-18 12:00:00,6.8,6.4,0.87,0.0,0.04
4153,2018-09-18 13:00:00,7.1,6.3,0.86,0.0,0.03
4154,2018-09-18 14:00:00,7.1,6.8,0.83,0.0,0.04
4155,2018-09-18 15:00:00,7.1,6.3,0.83,0.0,0.04
4156,2018-09-18 16:00:00,6.9,5.9,0.84,0.0,0.5
4157,2018-09-18 17:00:00,6.2,5.8,0.87,0.0,0.06
4158,2018-09-18 18:00:00,6.1,5.5,0.88,0.0,0.04
4159,2018-09-18 19:00:00,6.5,5.6,0.9,0.0,0.04
4160,2018-09-18 20:00:00,8.5,6.4,0.89,0.0,0.04
4161,2018-09-18 21:00:00,11.0,8.4,0.79,0.0,0.8300000000000001
4162,2018-09-18 22:00:00,14.3,11.1,0.65,0.0,2.17
4163,2018-09-18 23:00:00,15.3,13.6,0.61,0.0,0.06
4164,2018-09-19 00:00:00,15.8,14.5,0.63,0.0,0.06
4165,2018-09-19 01:00:00,16.7,15.4,0.61,0.0,0.4
4166,2018-09-19 02:00:00,17.9,15.9,0.6,0.0,0.05
4167,2018-09-19 03:00:00,17.7,16.5,0.58,0.0,0.06
4168,2018-09-19 04:00:00,19.7,17.4,0.52,0.0,0.05
4169,2018-09-19 05:00:00,19.4,16.4,0.56,0.0,0.05
4170,2018-09-19 06:00:00,16.4,14.8,0.63,0.0,0.43000000000000005
4171,2018-09-19 07:00:00,15.1,13.8,0.67,0.0,0.15
4172,2018-09-19 08:00:00,14.1,13.8,0.69,0.0,2.32
4173,2018-09-19 09:00:00,13.9,13.2,0.72,0.0,0.30000000000000004
4174,2018-09-19 10:00:00,13.3,12.0,0.74,0.0,0.45
4175,2018-09-19 11:00:00,12.5,11.6,0.78,0.0,0.03
4176,2018-09-19 12:00:00,12.5,12.2,0.75,0.0,0.41000000000000003
4177,2018-09-19 13:00:00,12.3,11.2,0.8,0.0,0.03
4178,2018-09-19 14:00:00,11.3,10.8,0.87,0.0,0.22999999999999998
4179,2018-09-19 15:00:00,11.0,10.6,0.89,0.0,0.16
4180,2018-09-19 16:00:00,11.0,10.5,0.87,0.0,0.04
4181,2018-09-19 17:00:00,10.5,10.3,0.88,0.0,0.31
4182,2018-09-19 18:00:00,10.4,10.0,0.89,0.0,5.1899999999999995
4183,2018-09-19 19:00:00,11.0,10.0,0.89,0.0,0.79
4184,2018-09-19 20:00:00,12.7,11.0,0.83,0.0,0.11
4185,2018-09-19 21:00:00,15.1,12.7,0.78,0.0,3.4699999999999998
4186,2018-09-19 22:00:00,17.1,15.1,0.68,0.0,2.16
4187,2018-09-19 23:00:00,18.1,16.7,0.67,0.0,0.28
4188,2018-09-20 00:00:00,20.4,18.0,0.61,0.0,0.22999999999999998
4189,2018-09-20 01:00:00,20.7,19.5,0.56,0.0,0.06
4190,2018-09-20 02:00:00,20.6,19.6,0.55,0.0,0.37
4191,2018-09-20 03:00:00,20.8,19.4,0.48,0.0,0.05
4192,2018-09-20 04:00:00,19.5,17.3,0.46,0.0,0.5
4193,2018-09-20 05:00:00,17.5,14.1,0.53,0.0,0.04
4194,2018-09-20 06:00:00,14.2,12.8,0.64,0.0,0.38
4195,2018-09-20 07:00:00,12.9,12.3,0.75,0.0,0.03
4196,2018-09-20 08:00:00,12.4,12.0,0.8,0.0,0.31
4197,2018-09-20 09:00:00,12.2,11.8,0.79,0.0,0.19
4198,2018-09-20 10:00:00,12.2,12.1,0.78,0.0,0.04
4199,2018-09-20 11:00:00,12.5,12.1,0.76,0.0,0.05
4200,2018-09-20 12:00:00,12.4,12.1,0.77,0.0,0.89
4201,2018-09-20 13:00:00,12.2,12.1,0.8,0.0,0.37
4202,2018-09-20 14:00:00,12.1,11.9,0.8,0.0,0.41000000000000003
